review_id,rating,review,language
1.11,5,"I had an afternoon tea with rum raisin ice cream. The rum raisin in the ice cream was so flavourful and perfectly went along with the home made ice cream.
I knew that they are famous as a place to celebrate our anniversaries but actually didn't know that the deal is available at around 1 mil dong. It's literally a no-brainer given their excellent food quality and ambience. Besides the anniversary celebration, they apparently have good deals on Monday and Tuesdays. So I will definitely come back for a feast.",en
1.12,5,"Excellent western restaurant with reasonable price.
Good location, only few minutes walking from Bitexco and Takashimaya.
The staff is very friendly and well services.
Will come back, definitely.",en
1.13,5,"A tasty experience in European food, with a specialty fusion menu for those who love to explore the more creative side of this restaurant.

Cozy interior and decor, with great personal touches here and there, and great service makes dining here very enjoyable.",en
1.14,5,The food here was fantastic and I had a great experience. 👍👍I would personally like to thank Mr Tri Bao for serving us tonight. To anyone coming to this restaurant please ask for Mr Tri Bao because he provides excellent service and is very nice and helpful. I think this man needs a raise and should be promoted. The restaurant wouldn’t be the same without him. 💯💯💯👌👌👌👌,en
1.15,5,"The Little Door surpassed expectations, the food was delicious and we'll presented! The staff were helpful, friendly and took good care of us!",en
1.16,5,Great atmosphere and really high quality food at a great price! Will definitely return!,en
1.17,5,In a tiny ally but environment/ service/ food are all good. Definitley the place that i will come visit again!,en
1.18,1,"Bad service,
Booking with system and use email double confirm already,
Actually manager received our reservation already when we arrived restaurant manager said no seat available and want us leave immediately.
Worst service in HCM!",en
1.19,5,"Great environment, service, taste, price also no expensive.",en
1.20,5,This palace shocked you bcoz its location.its located in a side alley .but when you see this palace its super.ambience.staff.presentation and food everything amazing. I ordered crispy chicken and my whole vietnam trip this is the best chicken i ate .so 5 star rating.must visit,en
1.21,3,"Venue and decoration are very nice. Ideal for taking pictures. They actually decorate the table according to birthday or anniversary, nice touch.

However the food is very average.
- bread (free) is dry and tastes like 1 day old.
- lots of choices with truffle, we chose the salmon tartare, pasta with chicken, ravioli, but none of them taste truffle, but rather heavy garlic.
- beef wellington was ok.",en
1.22,3,"Food is so so , it's a place to take fancy photos with fancy decor. Expected much more quality food for the price. Typical place in Vietnam that focuses on looks rather than quality.  Waiter work very quick though.",en
1.23,5,"The place is absolutely gorgeous, the Milano pasta was perfectly cooked, and the staffs are friendly. Highly recommended",en
1.24,1,"Planned to celebrate my fiance birthday, so we went to inspect the restaurant. The restaurant looks nice, so we wanted to reserve the particular table for next weekday. However, we were told that we can reserve but they can not guarantee the table. Because the table is for 4 persons, not 2 persons. So, if they have 4 customers need the table, we have to move to smaller table. What the hack ?!?!? What is the point of booking !?!? It is like they try to fish 2 fishes but only have one bait! So, we felt disgusting and walked away. I will ensure my family and friend not going to this restaurant. Thumb down 👎🏻👎🏻👎🏻",en
1.25,5,Awesome dinner. Beautiful restaurant with delicious black angus steak.,en
1.26,5,"Steak is very good, highly recommend. Nice service too",en
1.27,5,Very nice set up restaurant. Romantic European style with fine dining concept but the price is almost half compared to others. Excellent food.,en
1.28,5,One of the best places for celebrating your anniversary with someone you loved and the service also amazing.,en
1.29,5,I came back last night. Still very good experience. Tried black angus rib eye at the price of 528K++ for 200g. So tender and juicy with good price.,en
1.30,1,"Ah yes, this place. We ordered two appetizers, two entrees and two drinks. The appetizers went first then the two drinks. My friend then noticed three bugs on the one of the drinks and we proceed to returned it. Manager then made some excuses whether they checked it, blah blah,... Well, we just want to returned the two entrees, had the check and leave. Lo and behold, they only took out the one drink that had the bugs and we couldn't cancel the two entrees, even though the entrees weren't served yet. All and all, very disappointed. Seems like all the money go to the nice decor and other things and not the standard.",en
1.31,5,"Great discovery! The Little Door is literally,  a cute little door next to a massage place. Place is very cozy and well attended. Had the clam chowder and spaghetti a la bolognese.  You can tell everything is homemade, including the dinner rolls which can accompanied by truffle butter...bonus! I understood from the owner that they're also a bakery. Portions are European standard, great for a light but very tasty lunch. I cant wait to return for dinner. The pizza in the menu looked really good.",en
1.32,5,"Atmosphere was great, portion was more than acceptable and they had lovely violin playing which was the icing on the cake.",en
1.33,3,"Well presented and prepared  food. Service was good. If they want to attract the discerning clientele, then for goodness sake change the god awful music. Soft soap Christian  revival played in an endless loop is like torture for the soul. Heard the same bland soft-soul cover versions at least four times.  Maybe also take the lights down a bit. Too bright..",en
1.34,1,"Shocking- I am astounded at the high reviews!! The place is bloody incompetent. The picture of the salmon cake was massively deceptive. I reckon it was less than 50 grams!! 4-5 cm diameter and about 1cm thick - you would expect that it’s a free sample!! The duck breast was ample size but over cooked, tough & dry!
Ordering was a game of charades. There is nothing worse than have some illiterate boy bobbing his head as if he understands and worse popping in the occasional ok - it’s tantamount to lying and is just infuriating!! It took several tries to get him to go get someone that understands!!
This place is damn hopeless; do yourself a favor and avoid it",en
1.35,5,"best european restaurant in saigon. Amazing food, atmosphere and service",en
1.36,5,Always love this restaurant with delicious food and very nice decoration.,en
1.37,5,Very nice restaurant with awesome wagyu steaks.,en
1.38,5,"Amazing restaurant with very special food - WAGYU BEEF WELLINGTON.
I had tried beef Wellington in some places in Vietnam but here, THE LITTLE DOOR made me so surprised. The beef is not tenderloin, but Wagyu striploin  is really fantastic combination with their homemade flaky puff pastries. The beef is well seasoned with salt and pepper + special 3 year old shiitake.

Definitely recommend this THE LITTLE DOOR!",en
1.39,5,Food was delicious and worth every penny. Service was lovely and super friendly. Definitely will suggest to all friends who want to have a great moment with their partner for a romantic dinner.,en
1.40,5,"I have to say this is the best cuisine I have ever enjoyed in Ho Chi Minh City. No matter you are tourist here or you live here, you better spend at least once per week here to enjoy your fantastic life with your beloved.",en
1.41,4,"Small but warm place. Waiters are very helpful. Foods in European style are good. Only one minus point, I had to wait a little bit of longer than the others.",en
1.42,5,"My niece and I accidentally stumbled upon this restaurant on our way home.   I had the beef noodle with red wine and to my big surprise, the food was exceptionally delicious and beyond my expectations.   I highly recommend this restaurant to everyone",en
1.43,2,"Decoration is ok with smell design. Average food and beverage. Roasted duck is fatty and like chewing gum. Salad is dissappointing. Mango is old and brown not fresh cut, just cheap salad mix. Mega expensive for the value you get. Will never come back.",en
1.44,5,"Love this place. Fine dining, great food, great service. The new location is decorated superbly.",en
1.45,5,Really nice place with good produce and very good quality for the price,en
1.46,5,Hide gem in Saigon... delicious food and nice atmosphere. Lamb chops perfectly cooked and  the creme burle was fantastic!,en
1.47,1,"Very bad, chose Part F menu but it is not good about design and food. I spent 4 millions VND for a meal.",en
1.48,5,"The food is delicious. I will come back definitely for other course which seem very creative. Otherwise, staff are nice but they can be improved.",en
1.49,5,So good,en
1.50,5,"The food is great, very nice place",en
1.51,5,Beautiful restaurant with good food and service!,en
1.52,5,Nicely set up small restaurant Viet Kieu Chef trained in USA has an interesting menu and some nice wines on the wine list,en
1.53,5,"Great food, great atmosphere, great staff...I will definitely return and I highly recommend you visit. Dinner was awesome tonight!",en
1.54,5,Foodcand atmosphere were delightful.  Great place forvspecial evenrs like Birthdays and Anniversaries,en
1.55,5,Very relax restaurant with very delicious food.,en
1.56,5,Fantastic dinner - some of the best food I have had in Saigon :),en
1.57,5,Good place for date. Dishes in good price. Staff friendly.,en
1.58,1,"the worst pizza i ever had to eat .... sorry!  that was a frozen pizza from the supermarket 🤦🏼‍♂️😩
But the Spaghetti Bolognese was okay …",en
1.59,4,"Nice local food. It is an old typical building, but without terrace.",en
1.60,4,Nice decor,en
1.61,2,Atmosphere is nice but the food…,en
1.62,5,Delicious food and nicely cooked,en
1.63,5,"Nice place, nice service, easily to find. This one is one of my fav in town.",en
1.64,3,Nice place for couple,en
1.65,5,"nice place, good services, delicious dishes",en
1.66,5,"Magnificent place to eat, especially dating.",en
1.67,5,Good,en
1.68,5,Very delicious beef steaks!,en
1.69,5,Good food,en
1.70,4,Good place for couple party,en
1.71,4,"Ok, service  ok, food ok",en
1.72,5,outstanding in every way.,en
1.73,5,Good,en
1.74,5,Ok,en
1.75,4,Good,en
1.76,4,Good,en
1.77,5,Nice place,en
1.78,5,"Quán nằm trong 1 con đường nhỏ, diện tích quán cũng nhỏ nhưng bù lại decor theo phong cách châu Âu rất đẹp và sang trọng. Là 1 địa điểm check in ấn tượng. Bánh kem được tặng cũng rất đẹp.
Chỉ phù hợp cho cặp đôi, để cầu hôn thì quá chuẩn luôn. Đi nhóm kiểu gia đình bạn bè ko nên tới, nếu có thì nên đặt phòng riêng.",vi
1.79,5,"Mình đã để ý quán từ rất lâu nay mới có dịp sử dụng dịch vụ.
Quán nằm trong một con đường nhỏ với sự trang hoàng rất cổ kính theo kiểu Châu Âu
Mình đặt gói Deluxe để có phòng riêng
Mình phải nói sự chuyên nghiệp, riêng tư và cẩn thận
Quán trao đổi rất dễ thương, chuẩn bị đầy đủ chính xác và hiểu ý
Món ăn rất ngon, ngon từ sự bày trí, từ vị của món ăn, thứ tự lên món, cung cách phục vụ
Từng bước đều nhẹ nhàng, cẩn trọng
Sự hài lòng, rất hài lòng là điều mình có thể mô tả
P/s: bạn phục vụ hôm đó cho mình cực kỳ dễ thương",vi
1.80,5,"Nhân viên siêu nhiệt tình và thân thiện, chu đáo từ a - z
Không gian phòng ở tầng trệt khá nhỏ nhưng lại có tới 4 bàn, được cái decor xinh xẻo, đẹp mắt
Đồ ăn cũng khá ổn, ăn hợp khẩu vị, thời gian lên món món đầu hơi lâu, nhưng mấy món sau nhân viên canh giờ lên chuẩn nhé. Vì là nhà hàng nên giá như vậy là hợp lý với cả chất lượng và dịch vụ
Điểm trừ là nhà vệ sinh sạch sẽ nhưng hơi có mùi",vi
1.81,5,"A newly discovered restaurant with a good atmosphere in an alley in District 3.
It is said that there is also a private room on the upper floor in an atmosphere suitable for couples. If you are traveling to Ho Chi Minh, I recommend you to stop by. The food is above average and delicious.",en
1.82,5,"Quán nằm trên 1 con đường nhỏ từ Điện Biển Phủ rẽ vào. Nơi đây phù hợp để đãi những buổi tiệc nhỏ nhỏ cho các cặp đôi. Nhà hàng decor theo phong cách Âu nhìn khá sang trọng, món ăn mình ăn thấy lạ lạ chắc ko hợp khẩu vị. Các bạn nào muốn riêng tư hoặc đi đông người thì nên book phòng riêng.",vi
1.83,4,"Không gian ấm cúng,lãng mạn,nhân viên nhiệt tình lịch sự,ban nhạc chơi rất hay,món ăn trong set menu vừa miệng vừa đủ lượng dùng .",vi
1.84,5,"Rất sang trọng, view đẹp. Phù hợp cho sum vầy gia đình bạn bè hoặc hẹn hò tình nhân. Ưng ý từ món ăn đến phục vụ
Chỉ tiếc là chỗ đỗ xe không đủ chỗ",vi
1.85,5,"Nhà hàng đẹp, lãng mạng theo phong cách hoàng gia, quý tộc. Ẩm thực rất ngon và đa dạng. Có dịch vụ đánh đàn theo yêu cầu, các bạn nhân viên rất nhiệt tình và đặc biệt bạn Phong quản lý nhà hàng còn nhiệt tình giúp đỡ quay phim, chụp ảnh. Tks^^!",vi
1.86,5,"Mình lựa chọn tổ chức sinh nhật cho người thương tại đây, thực sự cảm ơn Little Door đã hỗ trợ mình có 1 ngày đặc biệt.
Có chỗ đậu xe và nhân viên trông xe, không gian sang trọng, đồ ăn chế biến vừa đẹp mắt, vừa ngon, nhân viên lịch sự, nhiệt tình, chụp ảnh cho khách cũng đẹp 😘",vi
1.87,5,"Trải nghiệm mới tại nhà hàng âu mọi người ạ. Phong cách rất là sang luôn. Chưa kể món ăn ngon nữa, nhất là món steak wagyu ngon hết nước chấm. Mọi người nên dùng bữa cặp đôi hay group tiệc ở đây 1 lần để trải nghiệm độ chanh sả ở đây nha 😚😚😚 cảm ơn THE LITTLE DOOR nhiều nhé",vi
1.88,5,"1 nơi lý tưởng để hẹn hò. Thưởng thức món ăn tây trong một không gian ấm cúng, lãng mạn cùng với tiếng nhạc du dương, quả là tuyệt vời. Nhân viên dễ thương, chuyên nghiệp và tinh tế. Đồ ăn được trình bày đẹp mắt, khá hợp khẩu vị của mình, món bít tết được làm từ bò Angus mềm cùng với sốt tiêu khá đậm vị rất hài hòa, bò cuộn hơi dai nhưng tổng thể khá ổn. Món tiramisu đẹp lắm nhưng đưa mình cái thìa để ăn món tráng miệng này có vẻ không hợp để thưởng thức.",vi
1.89,5,"Không gian mang phong cách Châu Âu rất sang trọng, đẹp, món ăn ngon, tất cả các món rất vừa khẩu vị của mình. Nếu có 10 sao sẽ cho 10 sao. Tuyệt vời",vi
1.90,4,"Quán khá đẹp.
Tuy nhiên, hình thức trang trí đồ ăn hơi rối, phục vụ ko có khả năng gợi ý món ăn tốt.
Hương vị bình thường, không đặc sắc",vi
1.91,5,"Không gian quán tuyệt với. Món ăn trang trí đẹp và ngon. Mấy bạn phục vụ rất có tâm, chụp hình đẹp.  Bạn không nên bỏ qua một nơi tuyệt vời như vậy.",vi
1.92,5,Món ăn lạ và ngon. Đồ ăn nhiều. Cách bày trí đẹp. Rất xứng đáng để được 5 sao.,vi
1.93,4,"Một địa điểm dating khá chất lượng tại Saigon. Giá cả hợp lý không gian đẹp
Nhân viên thân thiện và đồ ăn ngon
Hình như anh chủ tại đây là Việt kiều nên không gian cũng mang vibe nước ngoài khá nhiều.
Tuy nhiên mình nghĩ quán có thể cải thiện hơn bằng việc nhắc nhở những khách hàng nào quá ồn ào (như khách mở điện thoại coi tiktok quá lớn?) làm ảnh hưởng đến không gian chung.",vi
1.94,5,"Thức ăn ngon, phục vụ rất tốt rất chỉnh chu, không gian đẹp, rất ưng ý, nếu không gian riêng tư hơn thì càng tuyệt vời hơn",vi
1.95,3,"Trang trí đẹp,không thích hợp cho các bạn sôi động,vì dành cho sự yên tĩnh nên không được bật nhạc lớn tí ! Đồ ăn có món ngon,món cũng không ấn tượng ! Tụi mình đi khoảng 20 người,xui ngày đó 1 máy lạnh bị hư ,thế là cũng phải thông cảm! Kkkk",vi
1.96,5,"Không gian đẹp, thức ăn ngon, nhân viên nhiệt tình, sẽ đến lần sau",vi
1.97,5,"Không gian lý tưởng để hẹn hò.

- Phục vụ: chu đáo, nhiệt tình
- Giá cả: phù hợp
- Không gian: đẹp

(Translated by Google)

The perfect place for a date.

- Attentive service, enthusiasm
- Good price
- Beautiful place",vi
1.98,5,Món ăn ngon. Bò mềm và thơm. Súp kem nghêu rất thú vị. Salad có sốt ngon mà lạ nữa.,vi
1.99,5,"Hai vk ck mình đặt nhà hàng kỷ niệm 8  ngày cưới . Đầu tiên ấn tượng Họ chăm sóc chu đáo từ khâu chi tiết từng món ăn và trang trí. Sau bước vào nhà hàng tuy nhỏ mà không gian tối ưu tốt,  ấm áp, lãng mạn rất châu âu. Phục vụ tận tình. Đồ ăn khá ngon .Giá cả hợp lý . 9/10",vi
1.100,5,"Không gian yên tĩnh, thức ăn ngon, trình bày đẹp",vi
1.101,5,Nhà hàng không gian rất lãng mạn không những thích hợp cho cặp đôi hẹn hò. Mà còn thích hợp nhóm bạn bè như tụi mình muốn có không gian riêng tư mà rất ưa ấm cúng lãng mạn. Đồ ăn ở nhà hàng thì khỏi phải bàn ngon tuyệt cú mèo phụ vụ thì rất chuyên nghiệp và nhiệt tình.,vi
1.102,5,"Chúng mình đã cùng nắm tay nhau tròn 7 năm trên hành trình yêu nhau anh nhỉ. Và hôm nay là kỷ niệm 1 năm ngày cưới của hai đứa mình. Cảm ơn anh đã cùng em xây dựng một ngôi nhà nhỏ ấm áp và chan chứa yêu thương.

Hôm nay em mặc một chiếc váy rất đẹp, anh mặc một bộ vest rất cưng, hai ta cùng nhau chia sẻ về những mục tiêu của tương lai dưới một không gian ấm áp của những ngọn nến trên nền nhạc lãng mạn được set up theo phong cách châu Âu.

Cảm ơn các bạn nhà hàng đã phục vụ ân cần và chu đáo suốt tiệc làm cho buổi tối kỷ niệm của hai đứa thật sự cảm xúc và tự nhiên nhất.

Chúng mình sẽ mãi ghi dấu ấn cho những ngày kỷ niệm này để mãi là những ký ức đẹp trên hành trình anh nhỉ.

Những ngày bận rộn cuối năm cũng khiến hai đứa tất bật nhưng cũng không thể quên những ngày đặc biệt này.
Cảm ơn anh đã đến bên em!

Love all 🧡",vi
1.103,5,"Đây là một nhà hàng sang trọng và lãng mạn mình thích nhất, phù hợp cho các cặp đôi vào những dịp đặc biệt, đồ ăn ngon và trang trí đẹp mặt, phục vụ chu đáo, quán có nhìu góc đẹp và sang trọng, sẽ quay ại để thưởng thức thêm một số món ăn khác.",vi
1.104,5,Trải nghiệm thật tốt và thú vị. Mọi thứ được setup chỉnh chu khi bạn bước vào bàn. Thức Ăn ngon. Phục vụ rất tận tình. Đáng để đến lần sau nữa,vi
1.105,5,"Quán trang trí phong cách châu âu,các món ăn đều hợp khẩu vị ,không gian lãng mạn.Nơi rất lý tưởng để tổ chức sinh nhật ,tiệc đôi 2 người yêu nhau rất lãng mạn.Lo tám mấy ghệ đẹp quên bà nó chụp hình menu chán thiệt chứ.Lần sau ăn lại chụp hình cho mọi người coi nhé .Biết mọi người hay theo dõi em đăng menu trên Vlog của em đó mà ,còn của người khách không quan tâm hiiiii thương lắm lắm luôn.Thôi em đăng hình tạm mấy món ăn với hình mấy hotgirl chụp cho mọi người xem PHONG CẢNH BÀI CHÍ NƠI ĐÂY NHÉ.",vi
1.106,4,"Mình rất thích khi các bạn đưa ra ngay từ đầu nhiều cách lựa chọn đặt tiệc từ gói trang trí tiệc không tính phí cho những ai thích đơn giản nhưng sang trọng đến tiệc trọn gói cho những ai thích sự tiện lợi và muốn trang trí bàn tiệc theo sở thích của riêng mình. Khi tới nhà hàng, mình cảm nhận được một không khí rất ấm cúng, cảm giác như đang ở một ngôi nhà đẹp , chứ không lạnh lẽo vô hồn như một vài nhà hàng fine dining khác mình từng tới. Các bạn nhân viên chuyên nghiệp nhưng cực thân thiện. Đồ ăn NGON, và khi mình nhớ lại mức giá mình đã thanh toán thì mình không còn đánh giá NGON nữa mà là XUẤT XẮC vì nó hơi bị hạt dẻ so với những chỗ khác có cùng chất lượng. Chấm cho THE LITTLE DOOR ! Thank you, you do a good job, THE LITTLE DOOR ơi!",vi
1.107,5,"Very satisfied, although it is in an alley, it presents a good atmosphere, good service, delicious food, reasonable price, highly recommended!
The attached bread is also delicious. If you come to eat at night, I believe the atmosphere will be better. It is very suitable for couples on a date.",en
1.108,5,"Một buổi tối kỷ niệm với không gian lãng mạn, món ăn tuyệt vời, phục vụ thân thiện nhiệt tình. Cảm ơn The Little Door❤️",vi
1.109,5,"Quán có không gian ấm cúng, phong cách Châu Âu. Đồ ăn thì rất ngon... Rất đáng để tới.",vi
1.110,5,"Không gian dành cho những bạn thích lãng mạng, lung linh. Thức ăn ngon, trang trí đẹp, nhân viên nhiệt tình đặc biệt anh chủ dễ thương :)",vi
1.111,4,"Quán ăn đồ phương Tây, đồ ăn ngon chất lượng, vị vừa phải trang trí đẹp mắt.
Không gian lãng mạn, nhiều vị trí ngồi cho cặp đôi, bạn bè, gia đình.
Nhân viên nhiệt tình.
Giá dao động từ 450k - 900k/set menu
Thức ăn gọi món: 150k - 400k/món
Thức uống : 50k - 150k
Gửi xe gần quán.",vi
1.112,5,"Quán đẹp phong cách châu âu. Giá cũng ở tầm trung không quá mắc. Tuy còn vài khuyết điểm nhỏ nhưng cũng có thể bỏ qua.
Đây là địa điểm rất hợp lý cho những cặp muốn có một không gian riêng riêng tư và lãng mạn",vi
1.113,4,"Thức ăn ngon mới lạ nhưng nổi bật nhất có 2 món khi tới quán bạn nên thử đó là Gan Ngỗng Áp Chảo & Bò Wagyu .
Phong cách trang trí Châu Âu lãng mạng thích hợp cho một buổi hẹn hò .",vi
1.114,5,"Địa điểm lịch sự, phong cách tây. Nv nhiệt tình, lúc nào cũng hỏi ý kiến khách hàng về món ăn có ngon không? Phục vụ thế nào.... Nói chung Món ăn theo phong cách tây.
Nếu có dịp sẽ chắc chắn quay lại",vi
1.115,5,Restaurant with good atmosphere. Good to enjoy on a special day.,en
1.116,5,"Không gian đẹp, ăn ngon, giá hợp lí.
Có trang trí cho các dịp ăn mừng theo yêu cầu.",vi
1.117,4,"Nhà hàng tuy nhỏ nhưng bài tri đẹp mắt không gian ấm cúng, lãng mạn thích hợp để hẹn hò.
Đồ ăn ngon, phục vụ tốt.",vi
1.118,4,"A romantic restaurant hidden in an alley
Good atmosphere and good service
The meal is good. The combination of the meal and the price of the set meal are satisfactory",en
1.119,1,"Bảo vệ nhà hàng thái độ bất lịch sự, đã rất nhiều lần tự ý cho xe của khách đỗ ở đường đi chung (đầu đường Trương Quyền) và trước cửa chung cư 86. Toàn xe lớn, lấn chiếm đậu xe hết nửa con đường dù đường đi không phải của nhà hàng. Nhắc nhở thì bảo vệ thái độ thách thức, còn tự nhiên thu tiền giữ xe mặc dù không hề thấy ai canh xe, chỗ thì lấn chiếm lạm dụng.
Thứ 7, Chủ nhật thì đỗ xe rất lâu, đậu từ 5h chiều 6h tối tới 9 10h đêm mới ra lấy xe. Và đương nhiên bảo vệ tự động thu tiền giữ xe đút túi riêng.
Xin nhắc lại đây là đường đi của chung và có 2 chiều, không phải chỗ để đậu xe nhà hàng.
Hi vọng nhà hàng giải quyết vấn đề này sớm, chứ đỗ xe lấn chiếm hết đường làm xe của người khác không thể vào được, còn bị hiểu nhầm là xe của người trong chung cư và yêu cầu dời xe đi.
Xin cám ơn.",vi
1.120,5,So romantic with fine food. Ai có nhu cầu ăn ngon tại nhà hàng siêu lãng mạn với giá vừa phải thì nên chọn The Little Door. Mình có một trải nghiệm thật tuyệt vời đêm qua ở đây. Gan ngỗng và bít tết ở đây thật ngon và giá quá tốt ấy.,vi
2.1,3,"A very large place with spacious yard outdoor, nicely cultivated plants and a 2 storey house which inside is a bit small. The place is new and clean. Foods and drinks are okay. The price is a little bit too pricey. if you need a quiet place this may be the one.",en
2.2,4,"Based on 80_84 Tran Quoc Thao Str, District 3 so it's easy to reach ♥ 🎶. Wow, nice fragrance with green atmosphere when you entered the door.
We seat next to the Garden view to look outside, it was really nature and cooling for lunch time.💚🌿☘🍀🌿
Foods and drinks was delicious.🍹🍹🍸. Ginger tea 🍵 with a little bit honey is a great option also after lunch
Menu for lunch not much variety for choose but some looks good taste, so jummy...
Cleanliness with beautiful surroundings, kindly service, good food...
Come and try this stylish whenever you visit Saigon. This Restaurant suitable for couples, groups of friends, family, small meeting..,
I'll be back

Thank you Con Son Restaurant & Lounge",en
2.3,5,Great place to hang out with friends at weekend. Warmly and cosy. Cold brew is pretty good. Fast service with nice staffs.,en
2.4,4,"The place looks fancy from outside, so the price. I was not be impressed by the food itself but mostly the hospitality of the staffs from the entrance till we finished our dinner. 4 stars!",en
2.5,5,"Great food, fine dining. Beautiful private dining room.
On the posh side, high prices, however worth it.",en
2.6,4,"The place looks great from the outside, but not so fancy inside, especially the seats in the garden.
Drinks are just so so.",en
2.7,3,"Food quality is acceptable as I suppose it is more leaned towards non-vietnamese diners, but if you want authentic Vietnamese cuisine this definitely isn't the place to be going to. The decor is a bit dark as there are only dimly lit yellow lights but this gives it a rather luxurious feeling and perhaps cozy in a sense. Honestly besides taking pictures and having a more western take on Vietnamese cuisine, this is not quite the place if you want to experience the true Vietnamese feel.",en
2.8,5,"Super luxury fine dining restaurant. The food was nice, staffs were friendly and well-trained, securities were super helpful.
However, watch out for the not-so-tiny “friends” called rats running around at the outdoor area.
Beside that, everything was perfect ❤️",en
2.9,2,Overpriced and food is just meh. The beef tendon in Bo Kho is impossible to chew.,en
2.10,2,"Food is not so delicious, service is ok, price is as high as sky! Not recommended!",en
2.11,5,Ok,en
2.12,5,Good,en
2.13,4,Simple. Solid.,en
2.14,5,Vip,en
2.15,5,Good,en
2.16,5,Nice,en
2.17,4,Nice food.,en
2.18,4,"Vietnamese fusion restaurant.
The owner of the restaurant couldn't achieve his dream of opening a restaurant because he didn't have money, so he posted on Facebook and the people who saw the post invested $100 or $200 to collect money and open the restaurant with a small investment.

The inside is antique and the fat is high, so when the music resonates
Feel is very full.
A place worth visiting
You can drink coffee and drinks separately in the small outdoor garden, and the garden is small and pretty.

You order food by looking at the pictured menu.
There are quite a few foods that are not available.
Among them, lamb dishes and lotus salad are good.

Sometimes when I'm out of my mind
This is a great place to visit !",en
2.19,5,"Nhà hàng rất đẹp, không gian sang và thân thiện, thức ăn ngon và phục vụ rất rất chu đáo, chi phí xứng đáng 😊, Mình nhất định sẽ quay lại và sẽ giới thiệu với bạn bè",vi
2.20,5,"Quán đúng phong cách nhà hàng sang trọng, đồ ăn giá rất cao nhưng đáng với chất lượng, có nhân viên phục món ăn ra chén tại bàn hay như hình cắt bánh mình đính kèm. Không gian sạch đẹp kiểu đơn giản không màu mè, nhân viên lịch sự ân cần. Có cả phòng lạnh và ngoài trời. Hôm mình đi mới mưa xong nên bàn ghế ngoài trời đã bao lại nên không có hình.
Gặp 2 diễn viên nổi tiếng ăn trưa hôm ấy mà họ không nhận ra mình nên thôi hahaha 😅😅😅",vi
