review_id,rating,review,language
1.92,5,Món ăn lạ và ngon. Đồ ăn nhiều. Cách bày trí đẹp. Rất xứng đáng để được 5 sao.,vi
1.93,4,"Một địa điểm dating khá chất lượng tại Saigon. Giá cả hợp lý không gian đẹp
Nhân viên thân thiện và đồ ăn ngon
Hình như anh chủ tại đây là Việt kiều nên không gian cũng mang vibe nước ngoài khá nhiều.
Tuy nhiên mình nghĩ quán có thể cải thiện hơn bằng việc nhắc nhở những khách hàng nào quá ồn ào (như khách mở điện thoại coi tiktok quá lớn?) làm ảnh hưởng đến không gian chung.",vi
1.94,5,"Thức ăn ngon, phục vụ rất tốt rất chỉnh chu, không gian đẹp, rất ưng ý, nếu không gian riêng tư hơn thì càng tuyệt vời hơn",vi
1.95,3,"Trang trí đẹp,không thích hợp cho các bạn sôi động,vì dành cho sự yên tĩnh nên không được bật nhạc lớn tí ! Đồ ăn có món ngon,món cũng không ấn tượng ! Tụi mình đi khoảng 20 người,xui ngày đó 1 máy lạnh bị hư ,thế là cũng phải thông cảm! Kkkk",vi
1.96,5,"Không gian đẹp, thức ăn ngon, nhân viên nhiệt tình, sẽ đến lần sau",vi
1.97,5,"Không gian lý tưởng để hẹn hò.

- Phục vụ: chu đáo, nhiệt tình
- Giá cả: phù hợp
- Không gian: đẹp

(Translated by Google)

The perfect place for a date.

- Attentive service, enthusiasm
- Good price
- Beautiful place",vi
1.98,5,Món ăn ngon. Bò mềm và thơm. Súp kem nghêu rất thú vị. Salad có sốt ngon mà lạ nữa.,vi
1.99,5,"Hai vk ck mình đặt nhà hàng kỷ niệm 8  ngày cưới . Đầu tiên ấn tượng Họ chăm sóc chu đáo từ khâu chi tiết từng món ăn và trang trí. Sau bước vào nhà hàng tuy nhỏ mà không gian tối ưu tốt,  ấm áp, lãng mạn rất châu âu. Phục vụ tận tình. Đồ ăn khá ngon .Giá cả hợp lý . 9/10",vi
1.100,5,"Không gian yên tĩnh, thức ăn ngon, trình bày đẹp",vi
1.101,5,Nhà hàng không gian rất lãng mạn không những thích hợp cho cặp đôi hẹn hò. Mà còn thích hợp nhóm bạn bè như tụi mình muốn có không gian riêng tư mà rất ưa ấm cúng lãng mạn. Đồ ăn ở nhà hàng thì khỏi phải bàn ngon tuyệt cú mèo phụ vụ thì rất chuyên nghiệp và nhiệt tình.,vi
1.102,5,"Chúng mình đã cùng nắm tay nhau tròn 7 năm trên hành trình yêu nhau anh nhỉ. Và hôm nay là kỷ niệm 1 năm ngày cưới của hai đứa mình. Cảm ơn anh đã cùng em xây dựng một ngôi nhà nhỏ ấm áp và chan chứa yêu thương.

Hôm nay em mặc một chiếc váy rất đẹp, anh mặc một bộ vest rất cưng, hai ta cùng nhau chia sẻ về những mục tiêu của tương lai dưới một không gian ấm áp của những ngọn nến trên nền nhạc lãng mạn được set up theo phong cách châu Âu.

Cảm ơn các bạn nhà hàng đã phục vụ ân cần và chu đáo suốt tiệc làm cho buổi tối kỷ niệm của hai đứa thật sự cảm xúc và tự nhiên nhất.

Chúng mình sẽ mãi ghi dấu ấn cho những ngày kỷ niệm này để mãi là những ký ức đẹp trên hành trình anh nhỉ.

Những ngày bận rộn cuối năm cũng khiến hai đứa tất bật nhưng cũng không thể quên những ngày đặc biệt này.
Cảm ơn anh đã đến bên em!

Love all 🧡",vi
1.103,5,"Đây là một nhà hàng sang trọng và lãng mạn mình thích nhất, phù hợp cho các cặp đôi vào những dịp đặc biệt, đồ ăn ngon và trang trí đẹp mặt, phục vụ chu đáo, quán có nhìu góc đẹp và sang trọng, sẽ quay ại để thưởng thức thêm một số món ăn khác.",vi
1.104,5,Trải nghiệm thật tốt và thú vị. Mọi thứ được setup chỉnh chu khi bạn bước vào bàn. Thức Ăn ngon. Phục vụ rất tận tình. Đáng để đến lần sau nữa,vi
1.105,5,"Quán trang trí phong cách châu âu,các món ăn đều hợp khẩu vị ,không gian lãng mạn.Nơi rất lý tưởng để tổ chức sinh nhật ,tiệc đôi 2 người yêu nhau rất lãng mạn.Lo tám mấy ghệ đẹp quên bà nó chụp hình menu chán thiệt chứ.Lần sau ăn lại chụp hình cho mọi người coi nhé .Biết mọi người hay theo dõi em đăng menu trên Vlog của em đó mà ,còn của người khách không quan tâm hiiiii thương lắm lắm luôn.Thôi em đăng hình tạm mấy món ăn với hình mấy hotgirl chụp cho mọi người xem PHONG CẢNH BÀI CHÍ NƠI ĐÂY NHÉ.",vi
1.106,4,"Mình rất thích khi các bạn đưa ra ngay từ đầu nhiều cách lựa chọn đặt tiệc từ gói trang trí tiệc không tính phí cho những ai thích đơn giản nhưng sang trọng đến tiệc trọn gói cho những ai thích sự tiện lợi và muốn trang trí bàn tiệc theo sở thích của riêng mình. Khi tới nhà hàng, mình cảm nhận được một không khí rất ấm cúng, cảm giác như đang ở một ngôi nhà đẹp , chứ không lạnh lẽo vô hồn như một vài nhà hàng fine dining khác mình từng tới. Các bạn nhân viên chuyên nghiệp nhưng cực thân thiện. Đồ ăn NGON, và khi mình nhớ lại mức giá mình đã thanh toán thì mình không còn đánh giá NGON nữa mà là XUẤT XẮC vì nó hơi bị hạt dẻ so với những chỗ khác có cùng chất lượng. Chấm cho THE LITTLE DOOR ! Thank you, you do a good job, THE LITTLE DOOR ơi!",vi
1.108,5,"Một buổi tối kỷ niệm với không gian lãng mạn, món ăn tuyệt vời, phục vụ thân thiện nhiệt tình. Cảm ơn The Little Door❤️",vi
1.109,5,"Quán có không gian ấm cúng, phong cách Châu Âu. Đồ ăn thì rất ngon... Rất đáng để tới.",vi
1.110,5,"Không gian dành cho những bạn thích lãng mạng, lung linh. Thức ăn ngon, trang trí đẹp, nhân viên nhiệt tình đặc biệt anh chủ dễ thương :)",vi
1.111,4,"Quán ăn đồ phương Tây, đồ ăn ngon chất lượng, vị vừa phải trang trí đẹp mắt.
Không gian lãng mạn, nhiều vị trí ngồi cho cặp đôi, bạn bè, gia đình.
Nhân viên nhiệt tình.
Giá dao động từ 450k - 900k/set menu
Thức ăn gọi món: 150k - 400k/món
Thức uống : 50k - 150k
Gửi xe gần quán.",vi
1.112,5,"Quán đẹp phong cách châu âu. Giá cũng ở tầm trung không quá mắc. Tuy còn vài khuyết điểm nhỏ nhưng cũng có thể bỏ qua.
Đây là địa điểm rất hợp lý cho những cặp muốn có một không gian riêng riêng tư và lãng mạn",vi
1.113,4,"Thức ăn ngon mới lạ nhưng nổi bật nhất có 2 món khi tới quán bạn nên thử đó là Gan Ngỗng Áp Chảo & Bò Wagyu .
Phong cách trang trí Châu Âu lãng mạng thích hợp cho một buổi hẹn hò .",vi
1.114,5,"Địa điểm lịch sự, phong cách tây. Nv nhiệt tình, lúc nào cũng hỏi ý kiến khách hàng về món ăn có ngon không? Phục vụ thế nào.... Nói chung Món ăn theo phong cách tây.
Nếu có dịp sẽ chắc chắn quay lại",vi
1.116,5,"Không gian đẹp, ăn ngon, giá hợp lí.
Có trang trí cho các dịp ăn mừng theo yêu cầu.",vi
1.117,4,"Nhà hàng tuy nhỏ nhưng bài tri đẹp mắt không gian ấm cúng, lãng mạn thích hợp để hẹn hò.
Đồ ăn ngon, phục vụ tốt.",vi
1.119,1,"Bảo vệ nhà hàng thái độ bất lịch sự, đã rất nhiều lần tự ý cho xe của khách đỗ ở đường đi chung (đầu đường Trương Quyền) và trước cửa chung cư 86. Toàn xe lớn, lấn chiếm đậu xe hết nửa con đường dù đường đi không phải của nhà hàng. Nhắc nhở thì bảo vệ thái độ thách thức, còn tự nhiên thu tiền giữ xe mặc dù không hề thấy ai canh xe, chỗ thì lấn chiếm lạm dụng.
Thứ 7, Chủ nhật thì đỗ xe rất lâu, đậu từ 5h chiều 6h tối tới 9 10h đêm mới ra lấy xe. Và đương nhiên bảo vệ tự động thu tiền giữ xe đút túi riêng.
Xin nhắc lại đây là đường đi của chung và có 2 chiều, không phải chỗ để đậu xe nhà hàng.
Hi vọng nhà hàng giải quyết vấn đề này sớm, chứ đỗ xe lấn chiếm hết đường làm xe của người khác không thể vào được, còn bị hiểu nhầm là xe của người trong chung cư và yêu cầu dời xe đi.
Xin cám ơn.",vi
1.120,5,So romantic with fine food. Ai có nhu cầu ăn ngon tại nhà hàng siêu lãng mạn với giá vừa phải thì nên chọn The Little Door. Mình có một trải nghiệm thật tuyệt vời đêm qua ở đây. Gan ngỗng và bít tết ở đây thật ngon và giá quá tốt ấy.,vi
2.19,5,"Nhà hàng rất đẹp, không gian sang và thân thiện, thức ăn ngon và phục vụ rất rất chu đáo, chi phí xứng đáng 😊, Mình nhất định sẽ quay lại và sẽ giới thiệu với bạn bè",vi
2.20,5,"Quán đúng phong cách nhà hàng sang trọng, đồ ăn giá rất cao nhưng đáng với chất lượng, có nhân viên phục món ăn ra chén tại bàn hay như hình cắt bánh mình đính kèm. Không gian sạch đẹp kiểu đơn giản không màu mè, nhân viên lịch sự ân cần. Có cả phòng lạnh và ngoài trời. Hôm mình đi mới mưa xong nên bàn ghế ngoài trời đã bao lại nên không có hình.
Gặp 2 diễn viên nổi tiếng ăn trưa hôm ấy mà họ không nhận ra mình nên thôi hahaha 😅😅😅",vi
2.21,4,"Nhà hàng nằm ngay Quận 3 của Hồ Chí Minh, bước qua cánh cổng tưởng chừng như lạc vào 1 thế giới khác, yên tĩnh-trong lành. Nhà hàng có khu vực ngoài vườn thoáng mát, khu máy lạnh và khu phòng VIP ở lầu 1.
Nhân viên phục vụ ổn, lịch sự.
Món ăn tươi ngon, tuy nhiên có vẻ như khách không nhiều hay sao mà lượng đồ ăn có sẵn không đủ. Mình order cá Tuyết cho 7 người nhưng không đủ dù mới đầu giờ tối.
Menu rượu khá phong phú nhưng hầu giá khá cao so với mặt bằng chung.
Phòng VIP khi đặt phải đảm bảo Target tiền, tầm 10tr/phòng. Nếu không sẽ bị thu phí phòng VIP.",vi
2.22,3,"Không gian sang trọng, món ăn tươi ngon
Giá bị overprice quá so với chất lượng và món ăn cùng loại ở nhà hàng lớn khác. Giá cả sang trọng này thì mình mong chờ món ăn có sự sáng tạo hơn thì khách sẽ thấy đúng kiểu fusion",vi
2.25,5,Quán phục vụ chu đáo món ăn làm vừa miệng tuy nhiên mặt bằng cao nên giá cả cũng tăng theo :)),vi
2.26,5,"180k/phần bún thang rất to, chất lượng và chu đáo cả món chấm tới rau.
Cafe 3 tầng khá ngon
Do mình đi công việc nên không tận hưởng được cafe lắm",vi
2.27,3,"Mặt tiền Trần quốc thảo, không gian rộng có phòng lạnh, nhân viên phục vụ chu đáo, giá cao nhưng đáng đồng tiền .!",vi
2.28,2,"Quán không có gì đặc biệt, decor bình thường, giá món ăn đắt nhưng không ngon, ngồi ngoài trời còn bị lá me bay vào đồ ăn nữa. Có khách kế bên ngồi lên ghế bị gãy ghé suýt nữa té. Được cái nhân viên niềm nở, nhẹ nhàng. Nói chung đi 1 lần cho biết chứ sẽ ko quay lại. Not recommended",vi
2.29,4,"Xanh, sạch, đẹp, thức ăn ngon, vừa miệng. Giá khá cao.",vi
2.30,2,"giá quá đắt, gấp mấy lần so với các nhà hàng thông thường. Nhà hàng nên up sẵn menu và giá các món chính lên để người ta còn biết. Chứ ko public người ta mất công tìm đến rồi bị sốc",vi
2.31,4,"Mình chỉ uống cà phê và cảm nhận của mình về cà phê
Quán kiểu điệu đà, yên tĩnh nên khá riêng tư",vi
2.32,5,"Quán rất đẹp, giá hơi sang chảnh nhưng đồ ăn ngon lắm",vi
2.33,4,Quán đẹp,vi
2.34,5,"Nhà hàng món ăn ngon, nhưng giá hơi cao kakkaa",vi
2.35,5,Tuyệt!,vi
2.36,4,"Cafe ngon, giá ok...",vi
2.37,4,"Đồ ăn mức khá, View đẹp, nhân viên nhiệt tình. Tiện nhất là có chỗ đỗ xe ô tô đỡ phải đi tìm chỗ gửi nha mọi người",vi
2.38,1,"Ngày hôm nay thật sự thất vọng nhà hàng Côn Sơn. Mang danh phục vụ khách vip Showbiz 5 sao này nọ quảng cáo hình ảnh sang trọng trên mạng, FB... nhưng thực tế tôi đến cho tôi vào bàn góc kẹt, không gian như nhà hàng 2 sao, mặc dù trước đó tôi đã gọi đặt bàn sớm và dặn kỹ nhân viên trực Hotline là sắp xếp khu vip cho cho vợ chồng tôi ngồi. Khi tôi yêu cầu đổi bàn nhân viên không hỗ trợ, còn tỏ thái độ bất cần khi tôi nói ko được tôi sẽ về, ko 1 câu xin lỗi hay năn nỉ giải thích, nhân viên nữ quản lý mở cửa mời tôi về thẳng luôn. Nói chung nhà hàng này ko đáng 1 sao, thái độ phục vụ quá tệ. Không bao giờ muốn quay lại!!!",vi
2.39,3,"Không gian ấm cúng, chưa tới mức sang trọng…, có khu cafe & lounge
Phục vụ chu đáo, tận tình
Menu giá hơi cao so với chất lượng món ăn
Một số món bếp làm có vẻ ko ổn lắm",vi
2.40,3,"Đây là cafe svip. Phục vụ rất tốt bằng 5 sao, nên giá cũng không thu khách sạn 5 sao. Nước uống và đồ ăn ngon bình thường thôi. Ai nhiều tiền, muốn cafe yên tĩnh SVIP thì chỗ này OK. Ai thu nhập bình thường thì có rất nhiều lựa chọn khác tốt hơn tại xung quanh khu đó.",vi
2.41,5,"Giá hơi chát nhma đắt xắt ra miếng nha, decor rất đẹp, mình chưa bao h ăn 1 nhà hàng VN luxury nào đỉnh như ở đây. 10 sao!!!",vi
2.42,4,Giá thành cao . Đồ ăn thức uống bình thường . Phụ vụ chu đáo . Không gian yên tĩnh .,vi
2.43,5,"không gian quán đẹp, phục vụ dễ thương nhiệt tình, đồ ăn ngon, gọi món chờ hơi lâu",vi
2.44,3,"Đi vào 1 đêm trời mưa. Khu vực cafe cozy, ấm cúng. Giá cả tương đối, phù hợp hẹn hò, đi ít người",vi
2.45,5,"Nhà hàng khá sang trọng và đẹp mắt, nằm kẻ trung tâm Q3 rất tiện lợi để đi chuyển đến.",vi
2.46,5,"Yên tĩnh, ko nhạc, thoáng mát, sạch sẽ, thơm tho. Nhân viên chu đáo, lịch sự.",vi
2.47,5,"đẹp, thích hợp tiếp khách, ăn uống gia đình, không gian ấm cúm.",vi
2.48,4,"Giá cao, ngoài tính giá thực đơn còn tính thêm giá phục vụ. Biệt thự đẹp",vi
2.49,5,Quán ăn sang chảnh đồ ăn phải nói là ngon cực kỳ.,vi
2.50,5,Không gian ngoài trời,vi
2.51,5,Quán đẹp,vi
2.52,5,View đẹp nhưng giá cao,vi
2.53,4,Đúng đẳng,vi
2.54,5,Tuyet với,vi
2.55,3,Cũng ok,vi
2.56,5,"Dễ thương, lịch sự",vi
2.57,4,không gian thoáng mát bài trí đẹp,vi
3.1,5,Tốt,vi
4.1,5,"Chả cá Lã Vọng là một trong nhiều món ăn đặc trưng của ẩm thực Hà thành, một vùng đất có nền văn hóa ẩm thực đậm bản sắc và lâu đời.
Tương truyền vào những năm thời kỳ Pháp thuộc, ở số 14 Hàng Sơn (phố Lã Vọng ngày nay) có một gia đình họ Đoàn sinh sống. Họ thường lấy nhà mình làm nơi cưu mang nghĩa quân Đề Thám. Chủ nhà hay làm món chả cá rất ngon đãi khách, lâu dần thành quen, những vị khách ấy đã giúp gia đình mở một quán chuyên bán món ăn này, vừa để nuôi sống gia đình, vừa làm nơi họp hành.
Trong nhà hàng luôn bày một ông Lã Vọng – Khương Tử Nha ngồi bó gối câu cá – biểu tượng của người tài giỏi nhưng đang phải đợi thời. Có lẽ vì tích đó nên khách ăn quen gọi là Chả cá Lã Vọng, ngày nay trở thành tên của một nhà hàng và cũng là tên của món ăn. Bí quyết làm chả cá chỉ truyền lại cho người con cả người họ Đoàn.
Lâu dần, hai tiếng “Chả Cá” được gọi thành tên phố. Chả cá Lã Vọng trở thành món ăn nổi tiếng khắp xa gần từ lúc nào không hay.",vi
4.2,5,"Nhà hàng phục vụ nhiệt tình, thức ăn ngon, giá cả hợp lý! Nhân viên phục vụ nhã nhặn, dễ thương!",vi
4.3,5,Trải nghiệm tuyệt vời cho nhóm ăn nhậu. Chảo Cá Lăng là thương hiệu khác biệt so với các phong cách Chả Cá Lã Vọng khác.,vi
4.4,3,Ăn cũng đuoc mà giá hơi chát. Trưa 11h vào ăn ko thấy khách nào,vi
4.5,5,"Món ăn ngon, đa dạng, phục vụ lịch sự và nhiệt tình",vi
4.6,5,"Quán ăn ngon, chuẩn vị Hà Nội, không gian yên tĩnh thoáng mát. Rất thích.",vi
4.7,2,Phục vụ lâu,vi
5.1,5,Nhà máy lớn,vi
5.2,3,"Lẩu Thái thì tàm tạm thôi, cơm tay cầm thì ngon và đầy đặn.",vi
5.3,5,"Cơm ngon, tôi đã thưởng thức cơm chiên gà rôti sốt BBQ rất tuyệt. Các bạn thể thưởng thức thêm nhiều món ngon khác tại quán. Ngoài ra ở AEON MALL Tân Phú còn có rất nhiều quán ngon và giá cả cạnh tranh, chỗ ngồi ăn uống thoáng mát, wifi miễn phí, nhiều khu vực trò chơi cho trẻ em và cả người lớn. Nói chung là OK.",vi
5.4,5,"Mình hay ăn chỗ này, Ok , có món cơm tay cầm bò trứng thì ngon, lẩu thái ăn cũng được.",vi
5.5,1,"Cơm chiên quá khô, k có canh đi kèm. Rất khó nuốt",vi
5.6,5,miến   có mì vị rất thơm và giá cả phải chăng,vi
5.7,4,"Hải sản tươi ngon, giá khá cao",vi
5.8,3,Ăn ngon.,vi
5.9,3,Anh làm tốt lắmoo,vi
5.10,5,Món ăn nhìn đẹp,vi
5.11,4,rất cảm ơn,vi
5.13,4,lẩu nhìn ngon,vi
6.13,4,"Đồ ăn ngon, nhưng mà giá mắc. Hải sản đa số là hàng chuẩn, con to, chất lượng, mỗi tội mắc quá, ăn sơ sơ 2 người cũng mất cả triệu.",vi
6.14,5,"Ngon, giá hợp lý... hải sản tươi, to, ngon thì chắc là giá ko rẻ rồi. Chỗ ngồi thoáng mát, thức ăn ra nhanh, bếp làm đồ ngon, phục vụ ổn định và lễ phép. Đáng trãi nghiệm. Nói trước, quán nhìn bề ngoài có vẻ Bình Dân nha",vi
6.15,4,"Đồ ăn ngon ! Giá cả vừa phải , không gian sạch sẽ , chị Tư chủ quán rất thân thiện",vi
6.16,5,"Hải sản tươi, ngon, hàng tuyển tuy nhiên không gian quán chưa được tương xứng. Nhân viên vui vẻ",vi
6.19,3,Quán khá mắc. Giá món ăn k ghi trong menu (do giá hải sản thay đổi liên tục). Hỏi nhân viên giá món ăn thì phải hỏi qua 2 3 người mới biết được giá. Chất lượng món ăn tạm được.,vi
6.20,4,"Ngon, tươi nhưng giá hơi cao. Quán này dân hàng không, sân bay qua ăn nhiều",vi
6.21,5,"Hải sản ở đây bao tươi ngon, giá cả cũng hợp lý quán đông nhất vào buổi tối, với văn hóa đường phố của người SG thì thể bỏ qua nhé",vi
6.22,1,"Phải cho 0 sao
Quán bán mắc ngang nhà hàng mà bill thì viết tay
Dựng xe 1 chỗ ra về xe chỗ khác mà mất mũ bảo hiểm nữa, người ra kêu ai lấy chi, xong đưa cái nón bảo hiểm hư kêu mang đỡ",vi
6.23,4,"Thức ăn tươi sống, khá ok về chất lượng dịch vụ, khu vực mát mẽ giá thành tầm 350k/người  chưa đủ bình dân như mong đợi",vi
6.24,4,"Hải sản tươi, to, ngon bổ rẻ! Chủ quán và nhân viên cực kỳ nhiệt tình, vui vẻ!",vi
6.25,4,"Rất nhiều loại hải sản tươi sống, chế biến tại chỗ, ăn ngon, giá vừa phải, chỗ ngồi vỉa hè và ít bàn trong nhà, mua về vẫn là ok nhất!",vi
6.26,5,Quán mở cửa đến 12g. Hải sản rất tươi chế biến khá ngon nhưng hơi mặn và cay ( có thể  yêu cầu nv làm bớt mặn ). Cô chủ hình như người miền trung và cực kì nhiệt tình dễ thương lắm. 😀,vi
6.27,4,"Quán nhậu đồ ăn tươi ngon, có phòng riêng cho những nhóm cần không gian yên tĩnh riêng tư 😎",vi
6.28,3,"Có chỗ ngồi ngoài trời và trong nhà, khá bình dân. Mình ngồi 2 người nhưng món đưa ra hơi nhiều. Nếu trơi mưa ngồi hơi bất tiện. Giá cả bình dân",vi
6.29,4,"Nhà hàng hải sản tươi ngon, giá cả phải chăng. Phục vụ chu đáo, nhiệt tình.",vi
6.30,5,"Hải sản tươi ngon, trung tâm nhưng giá cả ổn.",vi
6.31,5,"Giá cả phải chăng, đồ ăn ngon, nhân viên, bà chủ nhiệt tình",vi
6.32,4,Hàng tươi sống chất lượng cao,vi
6.33,1,"Không nên đến nơi này, làm ăn chụp giật, menu không đề giá, có dấu hiệu chém khách lạ",vi
6.34,5,"Không gian thoáng, món ăn đa dạng, giá tốt",vi
6.35,5,Giá cao tuy nhiên chất lượng hải sản tưoi ngon,vi
6.36,5,"Đồ ăn ngon,  giá hợp lý",vi
6.37,4,"Hải sản tươi ngon, giá rẻ bất ngờ",vi
6.38,4,Món ăn thật sự ngon,vi
6.39,4,"Không gian hơi chật chội, không khi mát lanh, thoải mái",vi
6.40,4,Đồ tươi ngon!,vi
6.41,5,Đồ ăn ngon,vi
6.42,3,Ăn nhậu thì vào nhà hàng nầy là được,vi
6.44,5,"Ngon, cũng hợp túi tiền đó",vi
6.45,3,"Đồ ăn ngon, rẻ",vi
6.46,5,Mùng Ba tết rồi,vi
6.47,4,Giá tốt,vi
6.48,4,Hải sản ngon!,vi
6.49,3,Quán bình dân,vi
6.50,5,Đồ ăn ngon,vi
6.51,4,Nhà hàng ngon chất lượng,vi
6.52,4,Hải sản tươi ngon,vi
6.53,1,Ko ngon,vi
6.55,5,Ngon chất lượng,vi
6.56,2,Bình dân,vi
6.57,5,Đồ ăn vừa ăn,vi
6.58,3,Nhìn ko dc vệ sinh,vi
6.59,3,View đẹp,vi
6.60,2,Giá cao quá !,vi
6.61,2,Không hài lòng,vi
6.62,3,Tạm được,vi
6.63,2,Hải sản không ngon,vi
6.64,5,Nhậu,vi
6.65,5,Ngon,vi
6.66,5,Ngon,vi
6.67,4,Tuyệt vời! Xuất sắc,vi
7.93,5,"Ngày lễ phải tranh thủ đặt bàn ăn gia đình, phòng riêng, chứ không ở dưới sân, khu vực ngoài trời rất đông và ồn, có âm thanh âm nhạc karaoke + hôm đó Việt Nam đá banh nên chiếu luôn.
Mình đặt món, có đặt cọc cho phòng riêng, lưu ý nếu bạn có nhu cầu xem tivi hay karaoke nên đặt trước vì phòng để trưng tivi chứ không dùng được.
Món ăn tạm ok, cho nhiều loại nước chấm để tự dùng. Khai vị có món cá phi lê tẩm mè ko biết dùng cá gì và do tẩm mè quá nhiều nên bị át vị mè luôn. Cơm chiên mà ít topping quá. Chén soup cua 50k khá thất vọng. Do đi rơi vào dịp Lễ cuối tuần may là đặt món trước mà nhân viên báo chốt dọn món thì phải báo trước 20p, còn order món mới chờ tận 45p, thấy thế nên gia đình ko tận hưởng thưởng thức được thêm nhiều món.
Điều đặc biệt mình đánh giá cao ở đây là nhân viên phục vụ tốt, nhiệt tình, chu đáo, bài bản đem nước, bia khăn bao nhiêu cái là có kí nhận đầy đủ rõ ràng.",vi
7.94,4,"Bếp nấu rất ngon.
Nhân viên nhiệt tình, lịch sự dễ thương.
Có điều ban ngày hình như thiếu phục vụ nên ít thấy nhân viên trực phòng.
Ở đây có món heo tộc rất ngon cả nhà nên thử.",vi
